Timestamp,Class,Confidence
22:29:09,Pothole,0.93
22:29:09,Pothole,0.71
22:29:09,Pothole,0.86
22:29:09,Pothole,0.68
22:29:09,Pothole,0.64
22:29:09,Pothole,0.62
22:29:09,Pothole,1.00
22:29:09,Pothole,0.73
22:29:09,Pothole,0.98
22:29:09,Pothole,0.72
22:29:09,Pothole,0.97
22:29:09,Pothole,0.72
22:29:09,Pothole,0.96
22:29:09,Pothole,0.72
22:29:09,Pothole,0.70
22:29:09,Pothole,0.58
22:29:09,Pothole,0.94
22:29:09,Pothole,0.71
22:29:09,Pothole,0.63
22:29:09,Pothole,0.51
22:29:10,Pothole,0.86
22:29:10,Pothole,0.69
22:29:10,Pothole,0.63
22:29:10,Pothole,0.47
22:29:10,Pothole,0.63
22:29:10,Pothole,0.51
22:29:10,Pothole,0.84
22:29:10,Pothole,0.65
22:29:10,Pothole,0.79
22:29:10,Pothole,0.66
22:29:10,Pothole,0.89
22:29:10,Pothole,0.70
22:29:10,Pothole,0.62
22:29:10,Pothole,0.52
22:29:10,Pothole,0.62
22:29:10,Pothole,0.47
22:29:10,Pothole,1.00
22:29:10,Pothole,0.58
22:29:10,Pothole,1.00
22:29:10,Pothole,0.58
22:29:11,Pothole,0.61
22:29:11,Pothole,0.60
22:29:11,Pothole,0.61
22:29:11,Pothole,0.60
22:29:11,Pothole,0.75
22:29:11,Pothole,0.64
22:29:11,Pothole,1.00
22:29:11,Pothole,0.46
22:29:11,Pothole,1.00
22:29:11,Pothole,0.56
22:29:11,Pothole,0.81
22:29:11,Pothole,0.49
22:29:11,Pothole,0.61
22:29:11,Pothole,0.59
22:29:11,Pothole,0.60
22:29:11,Pothole,0.58
22:29:11,Pothole,0.55
22:29:11,Pothole,0.63
22:29:11,Pothole,0.60
22:29:11,Pothole,0.58
22:29:11,Pothole,0.96
22:29:11,Pothole,0.46
22:29:11,Pothole,0.45
22:29:11,Pothole,1.00
22:29:11,Pothole,0.72
22:29:12,Pothole,0.78
22:29:12,Pothole,0.59
22:29:12,Pothole,0.58
22:29:12,Pothole,0.51
22:29:12,Pothole,0.79
22:29:12,Pothole,0.66
22:29:12,Pothole,0.57
22:29:12,Pothole,0.97
22:29:12,Pothole,0.71
22:29:12,Pothole,0.60
22:29:12,Pothole,0.58
22:29:12,Pothole,0.57
22:29:12,Pothole,0.60
22:29:12,Pothole,0.58
22:29:12,Pothole,0.76
22:29:12,Pothole,0.50
22:29:12,Pothole,0.61
22:29:12,Pothole,0.57
22:29:12,Pothole,0.73
22:29:12,Pothole,0.57
22:29:12,Pothole,0.74
22:29:12,Pothole,0.49
22:29:13,Pothole,0.57
22:29:13,Pothole,0.51
22:29:13,Pothole,0.57
22:29:13,Pothole,0.51
22:29:13,Pothole,0.71
22:29:13,Pothole,0.64
22:29:13,Pothole,0.74
22:29:13,Pothole,0.65
22:29:13,Pothole,0.52
22:29:13,Pothole,0.85
22:29:13,Pothole,0.46
